Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2018-06-15,304.0,305.0,295.25,299.2,301.02,26917.0,495.0,8102499.0,5102.0,18.95,9.75,-4.8
2018-06-18,298.35,298.35,288.25,289.55,291.98,25981.0,470.0,7585935.0,10786.0,41.51,10.1,-8.8
2018-06-19,287.9,293.05,281.4,284.1,287.77,31485.0,631.0,9060530.0,7683.0,24.4,11.65,-3.8
2018-06-20,285.5,294.85,285.0,286.7,288.39,26718.0,524.0,7705288.0,6795.0,25.43,9.85,1.2
2018-06-21,287.2,288.75,278.15,281.9,283.55,12268.0,255.0,3478630.0,5002.0,40.77,10.6,-5.3
2018-06-22,280.0,286.45,280.0,281.5,283.32,19583.0,366.0,5548345.0,8510.0,43.46,6.45,1.5
2018-06-25,282.45,284.1,274.7,276.3,279.65,29826.0,505.0,8340981.0,17124.0,57.41,9.4,-6.15
2018-06-26,274.0,282.0,274.0,276.4,276.56,29161.0,536.0,8064782.0,12280.0,42.11,8.0,2.4
2018-06-27,277.9,279.55,263.95,266.85,270.96,27607.0,644.0,7480410.0,10241.0,37.1,15.6,-11.05
2018-06-28,266.0,273.0,263.5,268.8,269.23,12939.0,337.0,3483511.0,4290.0,33.16,9.5,2.8
2018-06-29,273.7,278.85,270.0,272.15,273.33,14731.0,354.0,4026454.0,3150.0,21.38,8.85,-1.55
2018-07-02,272.0,275.2,266.45,273.8,271.19,21702.0,437.0,5885350.0,8481.0,39.08,8.75,1.8
2018-07-03,273.0,276.85,270.65,272.35,272.73,27040.0,409.0,7374684.0,7915.0,29.27,6.2,-0.65
2018-07-04,272.1,275.9,270.9,271.7,272.19,18142.0,265.0,4938135.0,10437.0,57.53,5.0,-0.4
2018-07-05,272.95,272.95,269.35,270.6,270.79,13642.0,309.0,3694182.0,6698.0,49.1,3.6,-2.35
2018-07-06,270.6,274.0,267.65,271.9,271.71,10878.0,279.0,2955714.0,4666.0,42.89,6.35,1.3
2018-07-09,275.25,283.0,274.85,279.5,279.06,18026.0,563.0,5030248.0,5352.0,29.69,8.15,4.25
2018-07-10,280.2,286.9,280.15,282.8,283.61,20158.0,410.0,5717019.0,8130.0,40.33,6.75,2.6
2018-07-11,282.0,284.8,276.8,277.65,279.61,8031.0,176.0,2245544.0,3907.0,48.65,8.0,-4.35
2018-07-12,277.7,284.0,271.05,275.55,277.58,12538.0,356.0,3480302.0,2624.0,20.93,12.95,-2.15
2018-07-13,273.1,275.95,270.05,272.15,272.62,10308.0,283.0,2810202.0,3114.0,30.21,5.9,-0.95
2018-07-16,273.0,273.0,258.25,260.7,263.81,13768.0,328.0,3632151.0,6630.0,48.16,14.75,-12.3
2018-07-17,259.65,265.85,251.5,258.9,257.83,26049.0,675.0,6716292.0,9708.0,37.27,14.35,-0.75
2018-07-18,257.0,263.0,251.0,254.4,257.95,14860.0,431.0,3833143.0,6874.0,46.26,12.0,-2.6
2018-07-19,254.15,255.0,244.2,250.55,248.14,32072.0,893.0,7958246.0,10710.0,33.39,10.8,-3.6
2018-07-20,250.0,252.45,246.5,248.55,249.37,12119.0,359.0,3022111.0,2015.0,16.63,5.95,-1.45
2018-07-23,252.6,255.9,247.95,254.6,252.73,17374.0,372.0,4390918.0,8508.0,48.97,7.95,2.0
2018-07-24,252.75,272.55,251.05,268.45,264.7,57429.0,1441.0,15201710.0,21241.0,36.99,21.5,15.7
2018-07-25,269.1,269.75,262.25,262.8,265.39,9813.0,418.0,2604292.0,3915.0,39.9,7.5,-6.3
2018-07-26,260.75,265.0,259.0,261.55,262.2,8063.0,265.0,2114090.0,2903.0,36.0,6.0,0.8
2018-07-27,263.0,270.35,262.0,265.4,265.2,35298.0,755.0,9361010.0,20123.0,57.01,8.35,2.4
2018-07-30,267.65,274.55,267.0,269.7,270.3,13397.0,349.0,3621240.0,6465.0,48.26,7.55,2.05
2018-07-31,269.0,269.0,264.95,266.7,266.53,10246.0,235.0,2730880.0,3773.0,36.82,4.05,-2.3
2018-08-01,269.7,270.0,264.6,265.3,266.84,5214.0,168.0,1391323.0,2004.0,38.43,5.4,-4.4
2018-08-02,265.15,275.0,262.7,268.9,270.51,24830.0,633.0,6716820.0,5980.0,24.08,12.3,3.75
2018-08-03,267.95,280.95,267.95,277.15,276.23,36516.0,761.0,10086836.0,9798.0,26.83,13.0,9.2
2018-08-06,279.9,279.9,269.7,272.25,274.08,12901.0,304.0,3535851.0,3969.0,30.77,10.2,-7.65
2018-08-07,272.25,281.45,267.0,277.85,273.53,29145.0,588.0,7971991.0,5876.0,20.16,14.45,5.6
2018-08-08,278.9,286.05,276.1,280.9,281.26,38026.0,889.0,10695335.0,10213.0,26.86,9.95,2.0
2018-08-09,276.05,281.0,270.2,272.95,274.75,30808.0,645.0,8464530.0,10142.0,32.92,10.8,-3.1
2018-08-10,272.55,274.45,260.0,261.55,265.84,16149.0,428.0,4293046.0,6313.0,39.09,14.45,-11.0
2018-08-13,257.0,267.05,256.95,260.55,262.51,25596.0,606.0,6719131.0,8093.0,31.62,10.1,3.55
2018-08-14,262.5,265.7,257.1,264.2,262.28,27662.0,538.0,7255052.0,10752.0,38.87,8.6,1.7
2018-08-16,264.35,269.85,262.05,265.5,266.77,14814.0,372.0,3951920.0,2943.0,19.87,7.8,1.15
2018-08-17,267.55,271.6,265.5,266.5,268.45,15357.0,319.0,4122602.0,3367.0,21.92,6.1,-1.05
2018-08-20,266.5,269.95,263.45,265.1,266.25,13496.0,252.0,3593286.0,4200.0,31.12,6.5,-1.4
2018-08-21,268.6,268.6,261.35,264.0,264.82,9583.0,241.0,2537748.0,2881.0,30.06,7.25,-4.6
2018-08-23,263.4,264.9,257.0,258.2,261.24,25262.0,542.0,6599502.0,7893.0,31.24,7.9,-5.2
2018-08-24,258.0,260.25,251.15,251.9,254.8,16762.0,377.0,4270937.0,7980.0,47.61,9.1,-6.1
2018-08-27,251.55,261.4,251.55,256.7,257.51,19315.0,501.0,4973854.0,5975.0,30.93,9.85,5.15
2018-08-28,257.3,268.0,255.9,260.0,262.26,33000.0,841.0,8654545.0,5954.0,18.04,12.1,2.7
2018-08-29,261.15,263.95,258.9,259.65,260.88,8251.0,194.0,2152536.0,3427.0,41.53,5.05,-1.5
2018-08-30,260.45,262.95,258.65,260.85,261.09,16021.0,297.0,4182974.0,2946.0,18.39,4.3,0.4
2018-08-31,261.15,284.0,258.75,281.2,274.5,110727.0,2571.0,30394347.0,20290.0,18.32,25.25,20.05
2018-09-03,283.95,287.0,267.0,269.6,276.45,59375.0,1656.0,16413937.0,16165.0,27.23,20.0,-14.35
2018-09-04,271.25,273.65,261.1,261.5,264.85,37461.0,907.0,9921449.0,12007.0,32.05,12.55,-9.75
2018-09-05,261.6,262.4,251.1,253.25,254.63,44724.0,1051.0,11387981.0,13595.0,30.4,11.3,-8.35
2018-09-06,255.05,258.35,252.0,255.55,254.35,27842.0,857.0,7081497.0,5291.0,19.0,6.35,0.5
2018-09-07,255.55,269.5,253.0,266.35,262.67,47259.0,1203.0,12413383.0,15955.0,33.76,16.5,10.8
2018-09-10,266.0,266.0,259.75,260.7,262.46,20178.0,551.0,5296001.0,8785.0,43.54,6.25,-5.3
2018-09-11,264.0,264.0,253.25,256.55,258.68,16517.0,519.0,4272653.0,5752.0,34.82,10.75,-7.45
2018-09-12,256.15,259.0,252.3,256.95,256.75,21873.0,716.0,5615941.0,6442.0,29.45,6.7,0.8
2018-09-14,255.3,262.15,255.3,261.0,259.75,25983.0,647.0,6749085.0,5481.0,21.09,6.85,5.7
2018-09-17,257.0,270.5,257.0,267.55,265.47,30998.0,883.0,8228955.0,9753.0,31.46,13.5,10.55
2018-09-18,267.0,270.35,260.0,261.85,264.68,14127.0,460.0,3739083.0,4544.0,32.17,10.35,-5.15
2018-09-19,262.5,263.35,257.5,258.2,260.5,11058.0,290.0,2880559.0,3525.0,31.88,5.85,-4.3
2018-09-21,259.7,263.45,215.05,239.35,245.21,40599.0,1201.0,9955324.0,11047.0,27.21,48.4,-20.35
2018-09-24,242.0,244.85,227.0,229.3,236.51,22269.0,618.0,5266757.0,6149.0,27.61,17.85,-12.7
2018-09-25,229.2,233.0,222.0,226.7,227.06,34927.0,852.0,7930363.0,7660.0,21.93,11.0,-2.5
2018-09-26,229.2,233.2,228.0,230.2,230.12,16837.0,391.0,3874563.0,5201.0,30.89,5.2,1.0
2018-09-27,230.4,236.3,225.0,225.25,228.81,18558.0,401.0,4246327.0,3482.0,18.76,11.3,-5.15
2018-09-28,225.35,227.45,205.65,211.25,215.88,59520.0,1306.0,12849085.0,9907.0,16.64,21.8,-14.1
2018-10-01,227.0,227.0,198.4,207.75,208.76,69377.0,1430.0,14483012.0,15723.0,22.66,28.6,-19.25
2018-10-03,205.1,214.7,200.0,212.55,211.42,33682.0,866.0,7120985.0,4765.0,14.15,14.7,7.45
2018-10-04,206.5,209.0,203.5,207.35,206.14,29126.0,704.0,6003950.0,8123.0,27.89,5.5,0.85
2018-10-05,206.8,207.9,195.0,197.05,199.61,54484.0,1166.0,10875339.0,11186.0,20.53,12.9,-9.75
2018-10-08,197.05,199.1,183.25,185.25,190.82,59152.0,1400.0,11287610.0,16646.0,28.14,15.85,-11.8
2018-10-09,186.9,189.5,181.0,184.6,185.12,41091.0,845.0,7606719.0,7880.0,19.18,8.5,-2.3
2018-10-10,184.7,196.55,184.65,194.5,194.16,40185.0,660.0,7802499.0,15264.0,37.98,11.9,9.8
2018-10-11,191.5,192.0,184.0,191.2,187.99,32743.0,699.0,6155494.0,9661.0,29.51,8.0,-0.3
2018-10-12,192.0,197.8,192.0,194.05,194.62,19292.0,421.0,3754700.0,3834.0,19.87,5.8,2.05
2018-10-15,195.5,201.9,193.65,200.2,199.5,17244.0,467.0,3440180.0,3757.0,21.79,8.25,4.7
2018-10-16,200.05,206.65,198.7,199.25,201.34,16618.0,398.0,3345897.0,3784.0,22.77,7.95,-0.8
2018-10-17,201.05,203.55,186.4,188.3,192.73,29028.0,713.0,5594430.0,12854.0,44.28,17.15,-12.75
2018-10-19,186.15,194.0,186.15,191.5,190.37,18490.0,390.0,3519882.0,7710.0,41.7,7.85,5.35
2018-10-22,192.65,193.5,188.5,189.25,190.9,12360.0,271.0,2359550.0,4669.0,37.78,5.0,-3.4
2018-10-23,186.0,189.4,183.8,185.8,186.03,20892.0,496.0,3886546.0,2869.0,13.73,5.6,-0.2
2018-10-24,189.0,189.0,183.4,185.55,185.78,10843.0,285.0,2014405.0,3004.0,27.7,5.6,-3.45
2018-10-25,182.5,188.45,181.0,186.5,184.51,8399.0,248.0,1549734.0,2576.0,30.67,7.45,4.0
2018-10-26,186.9,188.4,182.35,185.1,185.85,15880.0,424.0,2951253.0,3226.0,20.31,6.05,-1.8
