Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2015-01-27,141.7,141.7,128.3,129.6,134.964814411,64174.0,508.0,8661232.0,44533.0,69.39,13.4,-12.1
2015-01-28,136.0,136.0,124.4,133.1,134.667556119,59962.0,473.0,8074936.0,37525.0,62.58,11.6,-2.9
2015-01-29,138.0,138.0,126.6,137.4,132.972118496,12051.0,270.0,1602447.0,9348.0,77.57,11.4,-0.6
2015-01-30,142.0,142.0,131.0,139.8,138.509196185,5872.0,190.0,813326.0,3942.0,67.13,11.0,-2.2
2015-02-02,141.4,146.7,140.5,146.7,144.067850701,7207.0,264.0,1038297.0,5214.0,72.35,6.2,5.3
2015-02-03,154.0,154.0,145.0,154.0,153.503013959,12608.0,181.0,1935366.0,8039.0,63.76,9.0,0.0
2015-02-04,159.9,161.7,152.0,161.4,159.253231422,24989.0,531.0,3979579.0,12052.0,48.23,9.7,1.5
2015-02-05,165.0,167.0,155.0,161.5,161.665314271,15528.0,377.0,2510339.0,11591.0,74.65,12.0,-3.5
2015-02-06,165.0,165.0,155.3,159.0,158.08412483,2948.0,184.0,466032.0,2080.0,70.56,9.7,-6.0
2015-02-09,152.0,160.8,151.1,156.3,152.824210394,7947.0,188.0,1214494.0,4918.0,61.88,9.7,4.3
2015-02-10,152.0,160.0,148.5,149.9,149.989253289,5397.0,175.0,809492.0,4202.0,77.86,11.5,-2.1
2015-02-11,152.0,152.0,142.5,142.5,143.21968399,5253.0,136.0,752333.0,4112.0,78.28,9.5,-9.5
2015-02-12,136.1,141.0,135.4,135.4,136.062406448,26055.0,189.0,3545106.0,21902.0,84.06,5.6,-0.7
2015-02-13,128.7,128.7,128.7,128.7,128.699918066,4882.0,26.0,628313.0,4882.0,100.0,0.0,0.0
2015-02-16,122.3,130.0,122.3,122.5,122.475647404,105923.0,421.0,12972988.0,78036.0,73.67,7.7,0.2
2015-02-18,116.4,119.9,116.4,116.4,116.513374952,28673.0,198.0,3340788.0,25613.0,89.33,3.5,0.0
2015-02-19,110.7,122.2,110.6,122.2,115.312380141,46930.0,504.0,5411610.0,32274.0,68.77,11.6,11.5
2015-02-20,128.3,128.3,128.3,128.3,128.299671593,1218.0,14.0,156269.0,1218.0,100.0,0.0,0.0
2015-02-23,134.7,134.7,134.7,134.7,134.699059561,957.0,30.0,128907.0,957.0,100.0,0.0,0.0
2015-02-24,141.4,141.4,141.4,141.4,141.399838449,2476.0,35.0,350106.0,2476.0,100.0,0.0,0.0
2015-02-25,148.4,148.4,134.4,138.6,143.974543648,48318.0,530.0,6956562.0,26369.0,54.57,14.0,-9.8
2015-02-26,135.4,143.9,131.7,131.7,133.871569003,7833.0,213.0,1048616.0,6364.0,81.25,12.2,-3.7
2015-02-27,126.6,135.9,126.6,130.8,131.372390705,5078.0,150.0,667109.0,4205.0,82.81,9.3,4.2
2015-02-28,126.1,132.0,126.0,129.8,129.40098401,5691.0,159.0,736421.0,4541.0,79.79,6.0,3.7
2015-03-02,129.0,136.2,129.0,136.2,135.930640873,21814.0,330.0,2965191.0,10675.0,48.94,7.2,7.2
2015-03-03,142.3,143.0,134.0,138.9,140.535688955,15509.0,336.0,2179568.0,11624.0,74.95,9.0,-3.4
2015-03-04,136.0,141.9,132.0,132.0,136.647293447,8775.0,241.0,1199080.0,7657.0,87.26,9.9,-4.0
2015-03-05,125.4,137.8,125.4,135.9,132.428712675,5057.0,180.0,669692.0,3413.0,67.49,12.4,10.5
2015-03-09,131.5,135.0,131.1,134.9,133.779487179,195.0,24.0,26087.0,130.0,66.67,3.9,3.4
2015-03-10,135.0,138.0,126.6,130.0,128.982461838,3079.0,107.0,397137.0,2855.0,92.72,11.4,-5.0
2015-03-11,129.0,132.5,127.0,129.4,128.182937182,2356.0,102.0,301999.0,1912.0,81.15,5.5,0.4
2015-03-12,130.4,142.3,129.9,141.5,139.308974652,13137.0,252.0,1830102.0,10663.0,81.17,12.4,11.1
2015-03-13,142.1,144.3,128.0,136.6,133.085333595,10207.0,294.0,1358402.0,7149.0,70.04,16.3,-5.5
2015-03-16,138.8,138.8,129.1,133.3,131.769049721,3399.0,100.0,447883.0,2787.0,81.99,9.7,-5.5
2015-03-17,136.9,137.9,125.5,135.2,131.815663801,7329.0,114.0,966077.0,6970.0,95.1,12.4,-1.7
2015-03-18,138.9,138.9,124.6,134.1,133.227335481,4346.0,98.0,579006.0,3039.0,69.93,14.3,-4.8
2015-03-19,139.2,139.2,132.0,135.5,133.255859122,7723.0,109.0,1029135.0,7351.0,95.18,7.2,-3.7
2015-03-20,130.1,137.1,130.1,135.2,131.508068033,2293.0,71.0,301548.0,2068.0,90.19,7.0,5.1
2015-03-23,138.4,138.4,130.1,136.2,135.775782155,1726.0,51.0,234349.0,1145.0,66.34,8.3,-2.2
2015-03-24,135.0,135.8,131.0,134.2,133.273354809,2173.0,80.0,289603.0,1587.0,73.03,4.8,-0.8
2015-03-25,122.6,137.4,122.6,134.8,132.996893338,2897.0,77.0,385292.0,2537.0,87.57,14.8,12.2
2015-03-26,130.2,135.0,130.2,133.4,132.218381113,2372.0,65.0,313622.0,1975.0,83.26,4.8,3.2
2015-03-27,137.8,137.8,130.1,134.0,133.605499736,3782.0,57.0,505296.0,3673.0,97.12,7.7,-3.8
2015-03-30,139.0,139.0,130.5,137.6,135.864583333,2112.0,73.0,286946.0,1530.0,72.44,8.5,-1.4
2015-03-31,144.0,144.4,137.8,143.4,142.958116545,3844.0,107.0,549531.0,3103.0,80.72,6.6,-0.6
2015-04-01,145.0,147.0,133.7,144.9,142.810739767,2663.0,110.0,380305.0,2231.0,83.78,13.3,-0.1
2015-04-06,146.8,159.3,146.2,159.3,158.628465322,30697.0,316.0,4869418.0,27757.0,90.42,13.1,12.5
2015-04-07,180.0,191.1,180.0,191.1,190.186671229,11689.0,127.0,2223092.0,11689.0,100.0,11.1,11.1
2015-04-08,229.3,229.3,192.3,226.8,219.246574606,130131.0,1918.0,28530776.0,86203.0,66.24,37.0,-2.5
2015-04-09,225.8,233.0,205.2,217.4,218.346510417,19200.0,561.0,4192253.0,12103.0,63.04,27.8,-8.4
2015-04-10,207.9,224.0,207.9,220.4,220.886509636,16812.0,389.0,3713544.0,12844.0,76.4,16.1,12.5
2015-04-13,233.0,242.4,223.0,242.4,236.352905978,38438.0,436.0,9084933.0,35911.0,93.43,19.4,9.4
2015-04-15,266.6,266.6,241.2,250.5,255.4120347,65361.0,1282.0,16693986.0,46561.0,71.24,25.4,-16.1
2015-04-16,253.7,254.0,225.5,232.9,233.70391636,23338.0,711.0,5454182.0,15669.0,67.14,28.5,-20.8
2015-04-17,233.1,233.1,220.1,229.8,226.100086157,6964.0,253.0,1574561.0,4833.0,69.4,13.0,-3.3
2015-04-20,225.0,231.0,206.9,225.1,217.038264538,16595.0,502.0,3601750.0,9234.0,55.64,24.1,0.1
2015-04-21,232.0,242.5,222.8,238.9,233.898471015,9091.0,278.0,2126371.0,6312.0,69.43,19.7,6.9
2015-04-22,249.0,249.0,232.1,238.8,242.521002387,12570.0,298.0,3048489.0,9294.0,73.94,16.9,-10.2
2015-04-23,237.0,237.9,220.0,221.9,227.399571218,7463.0,242.0,1697083.0,6020.0,80.66,17.9,-15.1
2015-04-24,220.0,224.9,206.6,220.8,213.973751013,18515.0,308.0,3961724.0,8737.0,47.19,18.3,0.8
2015-04-27,215.1,215.1,198.8,199.6,206.50621367,9978.0,291.0,2060519.0,8137.0,81.55,16.3,-15.5
2015-04-28,190.5,205.7,186.6,199.0,199.071667173,3293.0,98.0,655543.0,2893.0,87.85,19.1,8.5
2015-04-29,214.9,215.5,199.0,210.9,209.25844504,3730.0,176.0,780534.0,3289.0,88.18,16.5,-4.0
2015-04-30,198.6,208.5,195.0,202.4,199.701524434,7019.0,232.0,1401705.0,5410.0,77.08,13.5,3.8
2015-05-04,217.9,224.0,205.2,214.9,212.208761123,1461.0,112.0,310037.0,993.0,67.97,18.8,-3.0
2015-05-05,227.5,227.5,216.5,217.3,218.716880342,936.0,68.0,204719.0,727.0,77.67,11.0,-10.2
2015-05-06,208.0,220.0,187.0,191.5,195.30804157,9911.0,281.0,1935698.0,8964.0,90.44,33.0,-16.5
2015-05-07,190.0,203.9,183.3,191.8,191.1870326,13773.0,155.0,2633219.0,12406.0,90.07,20.6,1.8
2015-05-08,192.3,202.7,192.0,196.8,194.692328692,3663.0,128.0,713158.0,2324.0,63.45,10.7,4.5
2015-05-11,219.0,225.0,214.0,223.5,221.895563432,16364.0,239.0,3631099.0,10008.0,61.16,11.0,4.5
2015-05-12,217.0,238.0,213.0,228.7,221.202815283,6962.0,126.0,1540014.0,5393.0,77.46,25.0,11.7
2015-05-13,234.5,239.5,220.0,226.6,224.6987061,2705.0,61.0,607810.0,2482.0,91.76,19.5,-7.9
2015-05-14,215.0,230.0,213.1,223.0,221.526230395,1849.0,55.0,409602.0,1532.0,82.86,16.9,8.0
2015-05-15,238.0,238.0,214.0,217.2,219.316349499,4887.0,74.0,1071799.0,4165.0,85.23,24.0,-20.8
2015-05-18,214.0,219.7,208.0,214.7,213.640720721,2775.0,56.0,592853.0,2165.0,78.02,11.7,0.7
2015-05-19,221.8,221.8,206.4,208.6,213.397802198,455.0,20.0,97096.0,425.0,93.41,15.4,-13.2
2015-05-20,211.2,218.6,211.0,212.4,213.287188306,1163.0,39.0,248053.0,1025.0,88.13,7.6,1.2
2015-05-21,211.2,211.2,199.8,200.0,203.989295039,3830.0,48.0,781279.0,3682.0,96.14,11.4,-11.2
2015-05-22,200.0,200.6,197.1,200.0,199.094527363,4020.0,32.0,800360.0,3776.0,93.93,3.5,0.0
2015-05-25,200.0,202.0,195.5,197.7,198.907536415,3158.0,45.0,628150.0,3041.0,96.3,6.5,-2.3
2015-05-26,201.0,202.0,195.0,195.5,196.431502716,1657.0,41.0,325487.0,1573.0,94.93,7.0,-5.5
2015-05-27,192.0,203.0,192.0,201.7,197.551183477,6633.0,115.0,1310357.0,5627.0,84.83,11.0,9.7
2015-05-28,203.0,227.0,203.0,219.3,217.971180694,10028.0,177.0,2185815.0,7534.0,75.13,24.0,16.3
2015-05-29,225.0,245.0,221.3,240.6,234.174423808,17876.0,232.0,4186102.0,15467.0,86.52,23.7,15.6
2015-06-01,245.0,269.3,240.6,251.5,252.632883174,61904.0,549.0,15638986.0,51215.0,82.73,28.7,6.5
2015-06-02,250.0,250.0,232.0,237.3,240.183177153,4482.0,77.0,1076501.0,3591.0,80.12,18.0,-12.7
2015-06-03,255.0,255.0,219.5,227.3,233.974708758,16567.0,212.0,3876259.0,11313.0,68.29,35.5,-27.7
2015-06-04,215.1,236.0,215.1,232.3,231.641090825,4327.0,75.0,1002311.0,3219.0,74.39,20.9,17.2
2015-06-05,225.1,239.0,225.1,237.0,235.628810976,5248.0,47.0,1236580.0,4996.0,95.2,13.9,11.9
2015-06-08,235.0,235.0,228.0,231.8,231.11037182,2555.0,59.0,590487.0,1649.0,64.54,7.0,-3.2
2015-06-09,229.1,229.1,220.0,221.0,222.371946964,2866.0,47.0,637318.0,2479.0,86.5,9.1,-8.1
2015-06-10,222.0,238.0,217.0,234.1,228.758101232,14936.0,181.0,3416731.0,8580.0,57.45,21.0,12.1
2015-06-11,278.0,278.0,217.5,222.9,230.697897823,16031.0,366.0,3698318.0,9067.0,56.56,60.5,-55.1
2015-06-12,228.9,229.5,210.0,213.3,214.752757079,6710.0,106.0,1440991.0,4978.0,74.19,19.5,-15.6
2015-06-15,222.7,225.5,219.0,225.5,222.788874288,2283.0,23.0,508627.0,2083.0,91.24,6.5,2.8
2015-06-16,219.0,219.0,210.0,217.5,216.84972446,4718.0,53.0,1023097.0,3861.0,81.84,9.0,-1.5
2015-06-17,219.0,228.9,215.0,220.3,221.506589352,3794.0,101.0,840396.0,3113.0,82.05,13.9,1.3
2015-06-18,229.5,229.5,217.3,218.9,220.376404494,2314.0,59.0,509951.0,1758.0,75.97,12.2,-10.6
2015-06-19,222.0,222.0,215.1,216.0,219.155813953,1720.0,28.0,376948.0,1570.0,91.28,6.9,-6.0
2015-06-22,217.0,237.0,217.0,233.6,231.09488942,13384.0,209.0,3092974.0,9812.0,73.31,20.0,16.6
2015-06-23,234.0,255.0,225.0,246.9,246.009715841,58770.0,510.0,14457991.0,22757.0,38.72,30.0,12.9
2015-06-24,254.8,264.0,245.0,260.5,252.639839084,40021.0,327.0,10110899.0,24930.0,62.29,19.0,5.7
2015-06-25,260.0,270.0,254.5,260.3,265.448511469,14343.0,314.0,3807328.0,10280.0,71.67,15.5,0.3
2015-06-26,261.1,275.0,260.0,269.6,269.29412052,20478.0,330.0,5514605.0,13038.0,63.67,15.0,8.5
2015-06-29,261.4,262.0,252.0,256.7,256.775488207,15772.0,214.0,4049863.0,10973.0,69.57,10.0,-4.7
2015-06-30,252.0,267.0,252.0,263.2,260.072064777,8645.0,132.0,2248323.0,6739.0,77.95,15.0,11.2
2015-07-01,263.0,267.0,259.0,263.6,262.489892776,5689.0,70.0,1493305.0,5374.0,94.46,8.0,0.6
2015-07-02,263.0,270.0,257.0,259.5,263.146988772,8817.0,137.0,2320167.0,6283.0,71.26,13.0,-3.5
2015-07-03,266.8,266.8,245.0,256.4,254.78980322,12298.0,157.0,3133405.0,8507.0,69.17,21.8,-10.4
2015-07-06,254.0,257.0,244.0,254.0,251.406322558,11198.0,105.0,2815248.0,9611.0,85.83,13.0,0.0
2015-07-07,265.0,265.0,248.0,256.7,253.289975813,7442.0,102.0,1884984.0,6484.0,87.13,17.0,-8.3
2015-07-08,245.3,254.8,245.0,251.0,249.383285303,4164.0,89.0,1038432.0,3089.0,74.18,9.8,5.7
2015-07-09,243.9,253.0,243.9,250.5,249.107142857,1008.0,27.0,251100.0,804.0,79.76,9.1,6.6
2015-07-10,246.9,252.0,244.0,251.2,247.560738885,6388.0,98.0,1581418.0,5563.0,87.09,8.0,4.3
2015-07-13,232.1,251.0,232.1,246.8,247.312429379,3540.0,70.0,875486.0,2533.0,71.55,18.9,14.7
2015-07-14,241.1,255.0,241.1,244.4,246.961896131,25378.0,121.0,6267399.0,23294.0,91.79,13.9,3.3
2015-07-15,242.0,256.9,202.2,246.7,244.707191614,71931.0,374.0,17602033.0,43806.0,60.9,54.7,4.7
2015-07-16,223.7,247.6,223.7,243.5,241.641851107,2982.0,89.0,720576.0,1718.0,57.61,23.9,19.8
2015-07-17,250.0,255.0,243.3,250.9,249.811336623,17836.0,185.0,4455635.0,14146.0,79.31,11.7,0.9
2015-07-20,250.0,257.0,244.3,253.7,251.000487262,14366.0,177.0,3605873.0,9177.0,63.88,12.7,3.7
2015-07-21,251.5,254.9,238.0,242.0,249.822331515,128706.0,190.0,32153633.0,120687.0,93.77,16.9,-9.5
2015-07-22,248.1,263.0,242.2,257.3,255.646591984,32761.0,345.0,8375238.0,26346.0,80.42,20.8,9.2
2015-07-23,260.5,283.0,255.5,272.0,269.72011038,50009.0,542.0,13488433.0,36356.0,72.7,27.5,11.5
2015-07-24,257.9,292.0,257.9,281.9,284.565765695,25454.0,445.0,7243337.0,17528.0,68.86,34.1,24.0
2015-07-27,282.9,298.0,280.0,281.8,287.905145326,10184.0,189.0,2932026.0,7953.0,78.09,18.0,-1.1
2015-07-28,281.6,288.8,240.0,251.7,253.675513207,95819.0,434.0,24306934.0,78817.0,82.26,48.8,-29.9
2015-07-29,268.0,269.8,253.2,259.3,263.578812344,13253.0,243.0,3493210.0,9091.0,68.6,16.6,-8.7
2015-07-30,277.5,278.0,261.0,269.4,268.512372934,9739.0,179.0,2615042.0,6408.0,65.8,17.0,-8.1
2015-07-31,272.0,274.0,262.8,266.4,269.03997093,8256.0,169.0,2221194.0,6643.0,80.46,11.2,-5.6
2015-08-03,269.0,269.0,255.2,259.3,259.420436358,11871.0,214.0,3079580.0,9382.0,79.03,13.8,-9.7
2015-08-04,256.3,263.0,253.5,254.7,258.78594396,10885.0,156.0,2816885.0,8968.0,82.39,9.5,-1.6
2015-08-05,258.0,258.9,254.0,254.7,255.645917655,7165.0,110.0,1831703.0,5257.0,73.37,4.9,-3.3
2015-08-06,259.7,267.0,254.2,260.0,261.2472106,5736.0,129.0,1498514.0,4566.0,79.6,12.8,0.3
2015-08-07,256.1,262.0,253.7,255.5,257.054395766,3401.0,74.0,874242.0,2760.0,81.15,8.3,-0.6
2015-08-10,260.0,263.0,255.0,255.2,255.677664025,29401.0,176.0,7517179.0,25761.0,87.62,8.0,-4.8
2015-08-11,255.2,259.8,251.1,255.9,255.089522599,12589.0,157.0,3211322.0,11264.0,89.47,8.7,0.7
2015-08-12,252.0,257.5,251.5,252.9,253.920963099,11463.0,204.0,2910696.0,7921.0,69.1,6.0,0.9
2015-08-13,251.1,266.0,231.2,239.9,242.814658359,28407.0,251.0,6897636.0,19713.0,69.39,34.8,-11.2
2015-08-14,237.1,249.0,235.2,244.3,244.392092257,4856.0,118.0,1186768.0,3070.0,63.22,13.8,7.2
2015-08-17,244.0,256.0,239.0,248.6,244.849120313,5627.0,134.0,1377766.0,3918.0,69.63,17.0,4.6
2015-08-18,253.5,255.0,244.0,247.2,247.412474849,994.0,54.0,245928.0,670.0,67.4,11.0,-6.3
2015-08-19,249.0,253.5,242.0,249.3,246.024514052,8077.0,176.0,1987140.0,5217.0,64.59,11.5,0.3
2015-08-20,248.7,252.5,230.8,238.4,240.657983193,2380.0,69.0,572766.0,1778.0,74.71,21.7,-10.3
2015-08-21,238.0,245.0,230.0,243.9,237.672223876,6718.0,127.0,1596682.0,4753.0,70.75,15.0,5.9
2015-08-24,242.0,242.0,195.2,201.1,213.446998723,34452.0,381.0,7353676.0,26417.0,76.68,46.8,-40.9
2015-08-25,215.0,215.0,179.7,201.2,197.155269243,24216.0,314.0,4774312.0,17969.0,74.2,35.3,-13.8
2015-08-26,195.0,213.0,192.0,209.8,203.574098093,20817.0,254.0,4237802.0,14888.0,71.52,21.0,14.8
2015-08-27,211.0,235.0,211.0,227.8,221.106995011,9421.0,147.0,2083049.0,7568.0,80.33,24.0,16.8
2015-08-28,237.9,238.0,225.0,234.4,232.612756828,12119.0,128.0,2819034.0,10371.0,85.58,13.0,-3.5
2015-08-31,225.0,230.0,223.0,225.4,225.975270643,9422.0,105.0,2129139.0,7272.0,77.18,7.0,0.4
2015-09-01,220.2,233.7,220.0,226.2,227.216021602,11110.0,115.0,2524370.0,9011.0,81.11,13.7,6.0
2015-09-02,226.2,236.6,216.0,218.8,222.873026316,6080.0,119.0,1355068.0,3144.0,51.71,20.6,-7.4
2015-09-03,219.1,225.0,219.0,224.1,223.711517645,9238.0,57.0,2066647.0,7488.0,81.06,6.0,5.0
2015-09-04,220.0,220.0,195.5,213.1,210.056091148,5705.0,131.0,1198370.0,3008.0,52.73,24.5,-6.9
2015-09-07,201.5,206.5,182.3,185.7,191.904655201,17851.0,177.0,3425690.0,13942.0,78.1,24.2,-15.8
2015-09-08,184.7,195.5,171.8,190.6,180.946359972,21085.0,235.0,3815254.0,14033.0,66.55,23.7,5.9
2015-09-09,193.6,227.0,192.5,218.2,216.073210481,101857.0,837.0,22008569.0,25680.0,25.21,34.5,24.6
2015-09-10,206.1,222.3,203.1,212.0,212.492969396,15717.0,313.0,3339752.0,3806.0,24.22,19.2,5.9
2015-09-11,214.2,224.5,203.3,208.4,211.862753098,19607.0,176.0,4153993.0,12975.0,66.18,21.2,-5.8
2015-09-14,200.0,217.0,200.0,210.2,209.12,6642.0,91.0,1388983.0,4486.0,67.54,17.0,10.2
2015-09-15,220.0,220.0,201.0,205.1,207.21,19037.0,131.0,3944636.0,17443.0,91.63,19.0,-14.9
2015-09-16,210.6,211.8,205.0,206.9,206.97,5303.0,87.0,1097547.0,3866.0,72.9,6.8,-3.7
2015-09-18,206.4,212.7,204.6,210.1,209.74,8978.0,79.0,1883062.0,7559.0,84.19,8.1,3.7
2015-09-21,204.8,214.0,199.0,203.4,203.85,20138.0,328.0,4105052.0,10171.0,50.51,15.0,-1.4
2015-09-22,201.0,225.0,196.5,213.2,216.09,31790.0,436.0,6869586.0,17165.0,53.99,28.5,12.2
2015-09-23,213.0,239.0,205.5,228.9,229.63,59399.0,701.0,13639968.0,15160.0,25.52,33.5,15.9
2015-09-24,226.5,245.0,222.3,236.8,238.93,30859.0,368.0,7373263.0,20771.0,67.31,22.7,10.3
2015-09-28,237.8,249.8,234.0,235.6,242.55,55767.0,516.0,13526231.0,23607.0,42.33,15.8,-2.2
2015-09-29,241.8,244.3,226.3,232.3,237.76,29943.0,204.0,7119234.0,21879.0,73.07,18.0,-9.5
2015-09-30,234.2,239.5,225.5,237.8,234.89,6940.0,249.0,1630121.0,3098.0,44.64,14.0,3.6
2015-10-01,242.7,242.8,234.0,237.6,235.42,5522.0,34.0,1299976.0,5124.0,92.79,8.8,-5.1
2015-10-05,237.5,237.5,228.3,233.9,232.33,1650.0,30.0,383350.0,1179.0,71.45,9.2,-3.6
2015-10-06,237.0,238.5,231.3,234.2,237.45,6807.0,28.0,1616291.0,6339.0,93.12,7.2,-2.8
2015-10-07,234.5,243.4,229.5,233.2,234.36,10565.0,151.0,2475985.0,6807.0,64.43,13.9,-1.3
2015-10-08,226.0,234.5,221.0,226.8,227.1,6851.0,53.0,1555837.0,5742.0,83.81,13.5,0.8
2015-10-09,227.2,230.9,222.0,225.5,225.94,2940.0,97.0,664270.0,1586.0,53.95,8.9,-1.7
2015-10-12,225.0,230.1,216.0,223.6,223.38,9702.0,99.0,2167199.0,7498.0,77.28,14.1,-1.4
2015-10-13,223.1,227.0,220.7,225.1,224.32,1514.0,36.0,339622.0,1463.0,96.63,6.3,2.0
2015-10-14,228.0,239.8,226.0,238.2,234.88,18659.0,119.0,4382659.0,10024.0,53.72,13.8,10.2
2015-10-15,235.0,244.9,231.2,236.9,240.14,5046.0,90.0,1211747.0,3717.0,73.66,13.7,1.9
2015-10-16,248.0,275.0,248.0,257.8,258.32,128991.0,1387.0,33320550.0,80678.0,62.55,27.0,9.8
2015-10-19,262.0,272.9,254.3,256.5,261.47,16394.0,266.0,4286572.0,12751.0,77.78,18.6,-5.5
2015-10-20,255.9,257.0,245.3,248.9,250.52,13254.0,174.0,3320455.0,11721.0,88.43,11.7,-7.0
2015-10-21,245.0,253.9,239.5,243.6,244.47,9198.0,174.0,2248630.0,7711.0,83.83,14.4,-1.4
2015-10-23,250.0,250.0,240.0,242.5,243.43,10987.0,106.0,2674512.0,8503.0,77.39,10.0,-7.5
2015-10-26,251.0,251.0,240.0,243.3,245.14,7106.0,123.0,1741998.0,6159.0,86.67,11.0,-7.7
2015-10-27,248.8,248.8,241.4,242.3,243.63,5901.0,60.0,1437685.0,5490.0,93.04,7.4,-6.5
2015-10-28,237.9,244.8,235.0,238.5,237.96,7958.0,97.0,1893687.0,6927.0,87.04,9.8,0.6
2015-10-29,236.2,243.9,231.6,238.4,237.73,10095.0,128.0,2399919.0,8219.0,81.42,12.3,2.2
2015-10-30,245.9,248.4,238.1,244.0,244.76,12889.0,162.0,3154710.0,11533.0,89.48,10.3,-1.9
2015-11-02,244.0,244.0,236.0,239.9,239.52,8472.0,58.0,2029193.0,7960.0,93.96,8.0,-4.1
2015-11-03,244.0,244.0,237.0,239.0,239.35,4743.0,38.0,1135260.0,4488.0,94.62,7.0,-5.0
2015-11-04,244.0,244.0,235.2,237.8,237.23,8077.0,44.0,1916111.0,7546.0,93.43,8.8,-6.2
2015-11-05,222.0,235.5,217.5,228.9,229.56,8969.0,76.0,2058948.0,8093.0,90.23,18.0,6.9
2015-11-06,220.1,244.9,220.1,238.3,238.4,24528.0,217.0,5847388.0,13951.0,56.88,24.8,18.2
2015-11-09,236.9,239.9,227.0,237.3,235.18,8966.0,80.0,2108629.0,6864.0,76.56,12.9,0.4
2015-11-10,242.0,242.0,225.0,226.9,231.0,10176.0,101.0,2350670.0,8637.0,84.88,17.0,-15.1
2015-11-11,234.0,234.0,230.0,231.1,230.99,930.0,15.0,214819.0,920.0,98.92,4.0,-2.9
2015-11-13,238.8,238.8,226.0,226.2,229.96,8637.0,62.0,1986182.0,6595.0,76.36,12.8,-12.6
2015-11-16,226.2,228.5,212.0,219.7,221.63,4772.0,77.0,1057641.0,3507.0,73.49,16.5,-6.5
2015-11-17,219.7,227.7,205.4,223.8,217.83,18366.0,200.0,4000698.0,14315.0,77.94,22.3,4.1
2015-11-18,223.8,228.0,214.1,217.8,219.52,6894.0,93.0,1513361.0,5232.0,75.89,13.9,-6.0
2015-11-19,216.0,225.0,216.0,217.3,219.7,9413.0,48.0,2068029.0,8983.0,95.43,9.0,1.3
2015-11-20,219.0,240.0,217.5,235.9,233.18,16764.0,262.0,3909111.0,11067.0,66.02,22.5,16.9
2015-11-23,235.0,244.2,228.1,244.0,242.0,19296.0,141.0,4669706.0,17511.0,90.75,16.1,9.0
2015-11-24,242.0,243.9,237.5,241.2,241.12,4575.0,42.0,1103104.0,4226.0,92.37,6.4,-0.8
2015-11-26,230.1,244.0,230.1,236.2,238.37,14130.0,78.0,3368106.0,12170.0,86.13,13.9,6.1
2015-11-27,233.1,240.4,198.0,209.3,210.49,62677.0,421.0,13192810.0,47641.0,76.01,42.4,-23.8
2015-11-30,209.0,224.0,209.0,218.3,216.86,61663.0,435.0,13372333.0,42382.0,68.73,15.0,9.3
2015-12-01,224.0,224.0,200.5,201.7,202.74,127708.0,340.0,25891493.0,107087.0,83.85,23.5,-22.3
2015-12-02,202.0,216.0,202.0,212.3,210.58,19056.0,157.0,4012868.0,17399.0,91.3,14.0,10.3
2015-12-03,215.0,219.0,205.1,212.7,213.9,24502.0,179.0,5240868.0,20404.0,83.27,13.9,-2.3
2015-12-04,210.1,216.9,207.1,210.6,213.53,20831.0,103.0,4448091.0,19144.0,91.9,9.8,0.5
2015-12-07,218.0,222.8,210.1,214.1,218.42,11245.0,190.0,2456174.0,7330.0,65.18,12.7,-3.9
2015-12-08,219.4,219.4,214.0,215.2,216.2,11981.0,67.0,2590306.0,11355.0,94.78,5.4,-4.2
2015-12-09,214.0,218.3,207.5,210.2,212.44,5245.0,69.0,1114254.0,5081.0,96.87,10.8,-3.8
2015-12-10,210.0,214.0,205.0,213.2,209.77,17120.0,89.0,3591225.0,15560.0,90.89,9.0,3.2
2015-12-11,217.0,217.0,208.5,211.8,212.45,2824.0,48.0,599966.0,1926.0,68.2,8.5,-5.2
2015-12-14,211.8,211.8,205.0,205.5,207.23,19985.0,59.0,4141404.0,18813.0,94.14,6.8,-6.3
2015-12-15,205.5,210.9,205.0,208.7,208.29,5492.0,49.0,1143904.0,4866.0,88.6,5.9,3.2
2015-12-16,211.0,214.0,209.0,213.9,213.7,7457.0,21.0,1593563.0,7429.0,99.62,5.0,2.9
2015-12-17,214.0,218.3,210.1,215.0,214.09,2204.0,48.0,471851.0,1831.0,83.08,8.2,1.0
2015-12-18,215.0,215.0,209.0,211.2,214.56,8755.0,37.0,1878455.0,8526.0,97.38,6.0,-3.8
2015-12-21,206.8,215.0,206.0,209.5,210.08,1322.0,45.0,277720.0,923.0,69.82,9.0,2.7
2015-12-22,210.0,210.0,202.0,203.5,206.57,12997.0,66.0,2684756.0,11835.0,91.06,8.0,-6.5
2015-12-23,206.0,212.8,204.0,210.0,208.8,7305.0,65.0,1525259.0,5968.0,81.7,8.8,4.0
2015-12-24,209.1,217.0,209.1,212.0,212.84,4741.0,83.0,1009092.0,4232.0,89.26,7.9,2.9
2015-12-28,216.8,216.8,206.5,208.0,210.6,9269.0,51.0,1952047.0,8555.0,92.3,10.3,-8.8
2015-12-29,208.0,213.7,208.0,210.1,211.46,1926.0,38.0,407263.0,1185.0,61.53,5.7,2.1
